,youtube_features,youtube_featurs_No
8784,dressing,1.0613125123063254
8785,philippines,1.0611322464465598
8786,ect,1.0609868678889378
8787,and out,1.0605263193716112
8788,back when,1.0605082127750443
8789,your body,1.0603627322664082
8790,wo,1.0602267152982365
8791,mill,1.059747755181333
8792,were to,1.0595347307187262
8793,the least,1.059531080948933
8794,to other,1.0592748789721091
8795,changed the,1.058945853245811
8796,jet,1.0587349594656796
8797,like 10,1.0584030837488625
8798,pronounce,1.0582331284717852
8799,connect,1.057515357191471
8800,black man,1.0572275080347229
8801,shift,1.0569372544596303
8802,all we,1.056869059278822
8803,good times,1.0566871268296771
8804,singing it,1.056510186345339
8805,the president,1.056438035214303
8806,you seriously,1.0564326300003022
8807,to but,1.056061138397688
8808,like hes,1.0558905477162035
8809,like being,1.0555356500836057
8810,this series,1.0555122419636498
8811,videos that,1.0554929563548052
8812,the place,1.055179187315105
8813,know there,1.0547672277248064
8814,band is,1.053978315619823
8815,dildo,1.053892875647954
8816,fat and,1.053866103662334
8817,turn on,1.0537495960681247
8818,cares if,1.0537427285270222
8819,seen that,1.0536279594789666
8820,who doesn,1.053572111218745
8821,didn see,1.0531582402212833
8822,of fucking,1.053080148469528
8823,this reminds,1.052666928900501
8824,treated,1.0525669316539008
8825,don hate,1.05250842213839
8826,get there,1.052240658415996
8827,song the,1.051937663803731
8828,in no,1.0519020684358626
8829,is pure,1.0517603890860054
8830,new to,1.0515709506122108
8831,of america,1.0509147506784777
8832,anyone can,1.0506615796073857
8833,yeah the,1.050477729678934
8834,say about,1.0503887738066424
8835,lol have,1.0500591990538362
8836,shows that,1.0495814221338924
8837,re doing,1.0492332721790096
8838,pointless,1.049018723888442
8839,order to,1.0488802096711782
8840,the third,1.0488258528050478
8841,man of,1.0484831237864203
8842,hell of,1.0483044998769673
8843,song makes,1.048248847720907
8844,in on,1.048187727402257
8845,invented,1.0480370129765282
8846,gay people,1.046872119490051
8847,nazis,1.0468025038825295
8848,stop him,1.0466081258413729
8849,though you,1.046205300978904
8850,to support,1.046071282865696
8851,republicans,1.0455733048662055
8852,by that,1.0455052207165028
8853,in mind,1.0453771874567073
8854,machines,1.0449221630331371
8855,viewers,1.0446027802908522
8856,for everyone,1.0442465335198992
8857,first thing,1.0439781549173288
8858,ur own,1.043691534452185
8859,ram,1.0436796373587856
8860,such thing,1.0436305476573038
8861,jets,1.0436172511002175
8862,the fat,1.0433333039677843
8863,fun with,1.0432767007362065
8864,is over,1.042965656558427
8865,closer,1.0429181276803328
8866,another thing,1.0428201893757338
8867,blows,1.0427602922111279
8868,memory,1.0424291507593682
8869,the party,1.0421567752122252
8870,was real,1.042011326222547
8871,good voice,1.0415843182377864
8872,so my,1.0414732162830778
8873,feature,1.0413014802200515
8874,im still,1.0412943926844187
8875,plot,1.0406014209858578
8876,yes they,1.0404904515164053
8877,united states,1.0404523757414001
8878,kill him,1.0403797624890017
8879,are getting,1.040287527053199
8880,influence,1.0402157552053346
8881,less than,1.0398817556712117
8882,your facts,1.0397443847704746
8883,manson,1.039388238599006
8884,want one,1.0393136651542054
8885,aren you,1.0389894997015914
8886,voted,1.0379833274045187
8887,it sad,1.0379294340278369
8888,of like,1.0370496933763143
8889,that movie,1.0361289661898523
8890,he must,1.036008970027099
8891,value,1.0357717700710745
8892,is with,1.0355342169944253
8893,what am,1.0352586289665988
8894,how good,1.0348006705185377
8895,rey,1.0346887200126857
8896,right in,1.0344274698917375
8897,that time,1.0344218194216412
8898,is saying,1.034142515945124
8899,thumb,1.0338103808431602
8900,so now,1.0337099860028593
8901,that could,1.0336637219772329
8902,dub,1.0333604342370435
8903,you wont,1.0332767522223274
8904,of black,1.033259049299344
8905,they put,1.0329977856765638
8906,the stage,1.0324964040193776
8907,pretty but,1.0323092421859272
8908,sending,1.032291581431689
8909,bad you,1.0322509043119537
8910,in most,1.0322464092203778
8911,families,1.032200181456819
8912,dammit,1.032100397848317
8913,just gonna,1.0318976374604767
8914,rider,1.0317362277091742
8915,because if,1.031342303402563
8916,damn good,1.0311032221962337
8917,string,1.0308768710080343
8918,good with,1.0308318496814188
8919,being mean,1.0296160404156205
8920,gonna have,1.029470666525306
8921,in person,1.0293623652747566
8922,might as,1.029028591996096
8923,amazing it,1.02901172313983
8924,to sell,1.0289706683313358
8925,paying,1.0289312189657391
8926,scum,1.0287975558291946
8927,so does,1.0287501179260468
8928,and very,1.0286418327559794
8929,understand you,1.0285038435112004
8930,abortion,1.0284783293346287
8931,standard,1.0283978803711837
8932,doesnt matter,1.0281437099130764
8933,it won,1.0279587214697008
8934,with and,1.0272794345213598
8935,using the,1.0271445308919336
8936,he always,1.0269571299059235
8937,just realized,1.0268584334909896
8938,youtuber,1.0267530363817114
8939,storm,1.0265060658330643
8940,bud,1.0264217759547218
8941,doesnt even,1.0259979930923848
8942,what going,1.0259804282063922
8943,as your,1.025900232655917
8944,the audio,1.025848268362496
8945,muscle,1.0251635299253004
8946,sure he,1.0249660231414734
8947,som,1.0247249231829376
8948,packs,1.024222559890825
8949,and getting,1.0241977498856505
8950,would know,1.0241765389564101
8951,melt,1.023408480694142
8952,happens when,1.0231951977661053
8953,it who,1.0231645243907548
8954,me all,1.0227971871977712
8955,is obviously,1.0219983039070781
8956,border,1.0219005758518744
8957,could use,1.021375548299679
8958,saw your,1.0213705153961128
8959,then just,1.021293674779407
8960,specifically,1.0210730006150741
8961,muscles,1.02106448547895
8962,pieces of,1.0204936246195497
8963,some sort,1.02009074401813
8964,believe this,1.0191949744513065
8965,subject,1.018621903568682
8966,with one,1.0186065816800067
8967,join the,1.0185955918013814
8968,near the,1.0185487793886316
8969,infinite,1.018495110701606
8970,steam,1.0181256423850358
8971,greg,1.0180529199038975
8972,laughed at,1.0178257401749802
8973,very bad,1.0175533085476265
8974,then we,1.0172860226476883
8975,it probably,1.0170506443475404
8976,gun and,1.0170267819695697
8977,much it,1.0169877883919054
8978,creation,1.016635870184408
8979,has an,1.016526793926815
8980,to share,1.016192458182973
8981,your favorite,1.0158608039739068
8982,violence,1.0154913431179717
8983,counter,1.0151493711823125
8984,little kid,1.0145799355666205
8985,sticks,1.014166099465958
8986,the devil,1.0139986592373842
8987,realise,1.0139827121920195
8988,fired,1.0133939527849845
8989,felt like,1.0130633769407649
8990,guys in,1.0128792864650416
8991,political,1.012724713331433
8992,souls,1.0122649001050081
8993,in way,1.0116364291179352
8994,that hard,1.0114451518221332
8995,make money,1.0113317289340007
8996,web,1.0113140375678524
8997,dont try,1.011298973307288
8998,so go,1.011271776619601
8999,by my,1.0106494965811181
9000,intense,1.0105832331217872
9001,year ago,1.0105271713064026
9002,start of,1.0102223641837922
9003,the media,1.0101489061455362
9004,tax,1.0095089661619707
9005,not fan,1.0093939285222773
9006,armor,1.0088076042529877
9007,do think,1.0088053157779278
9008,people of,1.0087307671729293
9009,crackers,1.007779018054487
9010,you stop,1.0073237062896034
9011,jaw,1.007283026564091
9012,mean the,1.0072663896295515
9013,like when,1.007207885584961
9014,scare,1.00679791197144
9015,her the,1.0067770059702048
9016,former,1.0066504850637927
9017,our own,1.0066453057168037
9018,cage,1.0064396604827197
9019,every other,1.0063923605839764
9020,the amount,1.005961485927675
9021,well and,1.0058538266562547
9022,be real,1.0055063269251476
9023,economy,1.0052396551143001
9024,whole world,1.0044255513032108
9025,drum,1.0035770070949495
9026,to judge,1.0032944831241788
9027,hate that,1.0032235649382542
9028,stupid people,1.0028749761239815
9029,ths,1.0021770989904555
9030,haven been,1.0021576840880733
9031,all just,1.0021345320365787
9032,up it,1.0021173541743265
9033,only for,1.0017731230918097
9034,to punch,1.001554029512322
9035,been playing,1.0013526964665633
9036,at one,1.0011848194620596
9037,is full,1.000978298269701
9038,thinking of,1.0007236950197138
9039,in long,1.0005853517242829
9040,beings,1.0005685226900543
9041,chat,1.0004692050744233
9042,ios,1.0003174396142462
9043,zico,0.9984710545949529
9044,shirts,0.9982958815373183
9045,family is,0.9982308060164435
9046,is seriously,0.9977656620147937
9047,love is,0.9975205461485631
9048,there but,0.997392877999715
9049,and making,0.9973076328927116
9050,got so,0.996867096519878
9051,types of,0.9964651295622724
9052,day it,0.9964543766229977
9053,before but,0.9962505510768392
9054,schools,0.9960904989274931
9055,ninja,0.9959122253463801
9056,end the,0.9957186487360479
9057,lol if,0.9953616230279787
9058,them it,0.9950943614904821
9059,making me,0.994965483115315
9060,when see,0.9949329912119258
9061,people from,0.9946904031475636
9062,com watch,0.9946880967945844
9063,aggressive,0.9941586768177951
9064,com user,0.9939961369201918
9065,are wrong,0.9939170938853088
9066,face it,0.9938862068365698
9067,was getting,0.993727557119405
9068,or any,0.9935495408948087
9069,would look,0.9930624510292144
9070,pay attention,0.9919920023768495
9071,stands,0.9919395844261811
9072,title of,0.9919225880076148
9073,mine is,0.9918602062476451
9074,we must,0.991032331537105
9075,done in,0.9908180336848703
9076,through your,0.9905926162182934
9077,india,0.9902500014120532
9078,after they,0.98979638415679
9079,pot,0.9891407874566853
9080,go down,0.9890597487352213
9081,network,0.988913871644778
9082,one would,0.9888201381124566
9083,or two,0.9885413643056545
9084,among,0.9884894738073393
9085,nothing else,0.9882174111972404
9086,hip hop,0.9876903565017385
9087,that does,0.9876469443344846
9088,off when,0.9871801108632065
9089,this why,0.9865932052642091
9090,cause it,0.986418281285893
9091,don go,0.9848143864712828
9092,him the,0.9839773149485032
9093,specific,0.982993242472982
9094,life to,0.9827751336423277
9095,chance of,0.9811194776489138
9096,from all,0.9804729544017154
9097,gives shit,0.9801200285885259
9098,those girls,0.9799208523088294
9099,had been,0.9798147043154701
9100,previous,0.9796502481819501
9101,little kids,0.9795136451084167
9102,guys can,0.9789960066998155
9103,other stuff,0.9785401701784138
9104,yeh,0.9784303171646775
9105,yrs,0.978413037372464
9106,nostalgia,0.9783291170965014
9107,kung,0.9783264024916607
9108,as that,0.9773161411387472
9109,more in,0.976583400851801
9110,sarah,0.9762512851405117
9111,this clip,0.9755032853390609
9112,makes the,0.9754581596742542
9113,shouldve,0.9753888810074186
9114,that day,0.9753389687415065
9115,her head,0.9747407088933204
9116,everyone should,0.9744579592605506
9117,you thought,0.9743790968839711
9118,level of,0.9741951409671826
9119,mom and,0.973959641963876
9120,with someone,0.9738001345914639
9121,gears,0.9736102662549291
9122,go into,0.9734638081649178
9123,long and,0.9729841242828698
9124,life the,0.9727076720204291
9125,it true,0.9722784669617744
9126,not right,0.9722522465668751
9127,say something,0.9722521505927882
9128,get here,0.971975021721598
9129,net,0.9718710735594842
9130,rhyme,0.9718565415334004
9131,great idea,0.9717363472483727
9132,accounts,0.9714057858653211
9133,stated,0.9713070776145413
9134,choices,0.971035636540979
9135,even get,0.9708506790375871
9136,every year,0.9706036900391862
9137,over this,0.9704770346871937
9138,him at,0.9696557562144077
9139,to fix,0.9694484226603937
9140,break the,0.9692308085642853
9141,freddie,0.9690427310749232
9142,back the,0.9684370708699835
9143,good it,0.9681733783842276
9144,have anything,0.9675489256767278
9145,further,0.9675334508121363
9146,wrong and,0.967390706952594
9147,the king,0.9673450574594277
9148,sarcastic,0.9673421506010424
9149,the fans,0.9673308424681087
9150,that their,0.9671371732763246
9151,constitution,0.9670302276578466
9152,tongue,0.9664910164923991
9153,everyones,0.9662596828594198
9154,white and,0.9662518037071937
9155,scratch,0.966085178170267
9156,kill them,0.965541043553779
9157,dawson,0.9654441952992417
9158,just wish,0.9647672739278603
9159,work to,0.9646415626426601
9160,that someone,0.9646210233053658
9161,fallen,0.9640560577364186
9162,album is,0.9640216658866176
9163,dust,0.9639561548231277
9164,and with,0.9639378482452052
9165,with out,0.9639118652401993
9166,rolls,0.9638022941506547
9167,forces,0.9636708932072784
9168,take that,0.9631989405614981
9169,reading this,0.9631236811237321
9170,go in,0.9630796087013667
9171,15 and,0.9624321800431259
9172,apologize,0.9623074017313965
9173,with people,0.961982439937136
9174,and plus,0.9616379422132716
9175,homosexual,0.9611848069957526
9176,deserves to,0.9604122637864865
9177,though that,0.9601522365941831
9178,curse,0.9601380963629181
9179,re right,0.959613071532039
9180,be his,0.9590769582890287
9181,offended,0.9590157733159481
9182,mcdonalds,0.9586378402836779
9183,that nigga,0.9583279804016883
9184,know anything,0.9578949064655515
9185,but hey,0.9574812898530463
9186,see why,0.9571310193511534
9187,cut the,0.9570115925927328
9188,ariana,0.9566737710469706
9189,gimme,0.9562578525080736
9190,aime,0.9555745281904813
9191,post it,0.9550350817890475
9192,in what,0.9550274476480363
9193,beg,0.9543181394622421
9194,and live,0.9541826197708168
9195,there the,0.9540483734305427
9196,stab,0.953943308876023
9197,2007,0.9535607167253082
9198,here that,0.9535460707430998
9199,been around,0.9534244411437879
9200,saw that,0.9531712154072267
9201,all so,0.9530138755338554
9202,harm,0.9530003203494104
9203,they suck,0.9527099482730096
9204,shit for,0.9526727054169835
9205,it may,0.9522852062216798
9206,be just,0.9512351137832123
9207,me singing,0.9511116845772243
9208,majority,0.9508489010137371
9209,scam,0.9508181622718652
9210,the inside,0.950783237653368
9211,method,0.9507614331483587
9212,leather,0.9505914736139096
9213,you god,0.9505312119437551
9214,what im,0.9505009265491438
9215,his mouth,0.9501187226833234
9216,arrogant,0.9499140876971753
9217,to stand,0.9493475787845409
9218,so did,0.9490884959679547
9219,good day,0.9488906743553954
9220,realistic,0.9484138382104356
9221,they come,0.948072751057957
9222,kesha,0.9478109367201597
9223,sure they,0.9473907719189953
9224,damon,0.9471751893609848
9225,the moon,0.9469211592131658
9226,guy from,0.9460387217454995
9227,she actually,0.9453646226069651
9228,britain,0.9448145838048941
9229,letters,0.9443684040824346
9230,stock,0.9438069758272065
9231,and or,0.9435847948735113
9232,native,0.9435094500005499
9233,really stupid,0.9427530040170262
9234,world and,0.9426301746312447
9235,of life,0.9423737635969061
9236,talented and,0.9411886615939098
9237,away and,0.9409154032630719
9238,cares about,0.9406752279102336
9239,wears,0.9406198492441438
9240,done it,0.9405915786923276
9241,no clue,0.9405593008524487
9242,pushed,0.9405419411500738
9243,hn,0.9397525718688722
9244,now am,0.9391797140058299
9245,jeremy,0.9391323310162072
9246,all it,0.9386498393945701
9247,republican,0.9380858721838374
9248,cells,0.9377615359593332
9249,of some,0.937690048457746
9250,sins,0.9372445197020013
9251,ruins,0.9369837852841177
9252,to enjoy,0.9366903562999354
9253,smarter than,0.9363549574782497
9254,unfair,0.9359943787871016
9255,of making,0.9358145738754047
